episode,episode_length,total_reward,epsilon,avg_q_value
1030,94,-42.082936923893044,0.3568230267186975,78.9541
1031,115,40.64470001216324,0.3564662036919788,77.23778
1032,1000,116.04766117183311,0.35610973748828684,75.14952
1033,101,-20.718531617424986,0.35575362775079855,76.37865
1034,1000,137.60169327781,0.35539787412304774,78.13317
1035,116,0.5423047822362719,0.3550424762489247,78.42565
1036,101,42.72585530656883,0.3546874337726758,78.69203
1037,110,-46.0293954327026,0.35433274633890316,77.00194
1038,1000,92.05316119155302,0.35397841359256427,78.00216
1039,104,10.703433624430431,0.3536244351789717,78.31063
1040,124,-23.26565164087488,0.35327081074379274,78.39465
1041,116,22.72413829972446,0.352917539933049,77.55962
1042,97,19.103107651584693,0.3525646223931159,78.92574
1043,78,18.618441490533698,0.3522120577707228,77.72566
1044,1000,188.3711818144871,0.3518598457129521,80.38969
1045,125,29.414829846045905,0.35150798586723914,78.74319
1046,118,-45.67919357118956,0.3511564778813719,79.995255
1047,77,4.267383446027111,0.3508053214034905,80.74016
1048,110,1.5169976677006076,0.35045451608208705,80.63967
1049,1000,158.2523765210257,0.350104061566005,79.38785
1050,1000,112.65925351632852,0.349753957504439,81.08168
1051,91,15.463745056938777,0.3494042035469346,81.07265
1052,87,34.637767227600136,0.3490547993433876,81.33757
1053,1000,146.31048430196367,0.34870574454404424,79.75807
1054,96,-37.991611578452805,0.3483570387995002,79.163414
1055,128,38.51938353692188,0.3480086817607007,80.018524
1056,101,-31.589121840381523,0.34766067307894,79.566216
1057,90,28.575008776321937,0.34731301240586104,79.20967
1058,114,27.48339757721645,0.3469656993934552,80.66056
1059,126,37.627031249542995,0.3466187336940617,78.64414
1060,89,-46.93724220382926,0.34627211496036764,80.311874
1061,1000,111.84684724150259,0.3459258428454073,80.769005
1062,144,34.563183921574364,0.34557991700256185,80.31018
1063,119,-53.71826137882529,0.3452343370855593,80.88762
1064,119,10.859226804705273,0.34488910274847373,81.09099
1065,80,-6.394321852570414,0.34454421364572524,80.356125
1066,138,35.73323423568655,0.3441996694320795,81.54466
1067,143,13.710253580934307,0.34385546976264747,80.85825
1068,111,10.335888491665685,0.34351161429288485,81.61684
1069,91,38.70434727704742,0.34316810267859194,80.07335
1070,97,-26.894642230911444,0.34282493457591334,81.456345
1071,1000,183.2782255390789,0.3424821096413374,81.94248
1072,79,-23.086486979916387,0.3421396275316961,81.22136
1073,1000,121.29858767711453,0.34179748790416437,81.10838
1074,116,-13.599231293344886,0.3414556904162602,81.67695
1075,155,38.375190745933565,0.34111423472584396,82.57652
1076,104,51.28384093339139,0.34077312049111813,81.565605
1077,96,-15.54614200004697,0.340432347370627,81.10298
1078,79,58.432422362978855,0.34009191502325636,80.41182
1079,81,-16.266821720542296,0.3397518231082331,81.02985
1080,94,49.49861157540036,0.33941207128512485,81.231186
1081,96,49.577885709245066,0.3390726592138397,82.83274
1082,84,-62.462052126028965,0.3387335865546259,82.0861
1083,132,34.69151119275986,0.33839485296807126,82.232956
1084,92,8.694513099324809,0.3380564581151032,82.1345
1085,92,-0.23679351766196532,0.33771840165698813,81.79503
1086,117,22.47636418018162,0.33738068325533116,81.215744
1087,159,-301.5687617449536,0.3370433025720758,82.20064
1088,88,2.9002626794121227,0.33670625926950376,81.89187
1089,1000,157.867063931254,0.33636955301023425,82.07296
1090,89,17.17008315453478,0.336033183457224,81.68019
1091,1000,116.00659906636213,0.3356971502737668,82.71684
1092,118,22.255135932646937,0.335361453123493,83.86726
1093,129,24.468019176526354,0.3350260916703695,83.13303
1094,96,-55.697859004630786,0.33469106557869915,83.94423
1095,74,5.299824345040463,0.33435637451312045,83.232994
1096,108,28.837053726090232,0.3340220181386073,83.34221
1097,109,-28.48113532174274,0.33368799612046873,82.86609
1098,126,-3.731311007814867,0.33335430812434824,83.91018
1099,95,9.151701620085731,0.3330209538162239,83.16041
1100,1000,41.12947945606351,0.33268793286240766,85.36298
1101,1000,127.14692285719636,0.33235524492954527,86.125534
1102,102,36.53193741011796,0.33202288968461574,84.60365
1103,66,-14.866247851693984,0.33169086679493115,84.82579
1104,98,-12.553627049627451,0.33135917592813624,84.282394
1105,109,-232.25271158735706,0.3310278167522081,85.34265
1106,105,36.40906304361911,0.3306967889354559,85.45338
1107,107,-14.56456268597482,0.33036609214652046,84.87587
1108,1000,174.63798741229564,0.3300357260543739,84.25028
1109,89,39.76331600582901,0.32970569032831953,85.88515
1110,64,-75.88176063996868,0.3293759846379912,84.756325
1111,89,3.8868749432823932,0.3290466086533532,84.300766
1112,113,29.305124639204422,0.3287175620446999,84.5047
1113,91,24.377394582217548,0.32838884448265515,85.51744
1114,85,-5.5617184154826305,0.3280604556381725,84.40352
1115,94,-76.43341192588558,0.32773239518253433,85.008095
1116,95,21.28232509639652,0.3274046627873518,86.15835
1117,103,44.72233734042064,0.32707725812456445,85.3842
1118,111,-57.376108169096696,0.32675018086643987,85.70683
1119,130,35.06599480213595,0.32642343068557345,83.367165
1120,235,-278.18287795637707,0.3260970072548879,85.00728
1121,118,28.57190872797554,0.325770910247633,85.40283
1122,199,-121.34510931339167,0.32544513933738534,85.36741
1123,145,48.30700628211136,0.3251196941980479,84.06241
1124,123,35.271995007744835,0.32479457450384985,85.54816
1125,122,10.92377567129303,0.324469779929346,84.55493
1126,642,173.24651404231992,0.32414531014941667,87.12001
1127,91,-17.43853479668654,0.32382116483926726,86.76896
1128,111,7.953386854109269,0.323497343674428,87.14199
1129,104,-15.141291876096687,0.3231738463307536,87.55742
1130,87,-13.775403699325523,0.32285067248442284,86.87376
1131,90,28.324219369040378,0.3225278218119384,86.59241
1132,1000,135.59904821836176,0.3222052939901265,86.9879
1133,102,16.770864193640648,0.32188308869613635,88.01815
1134,95,-4.727927216919781,0.3215612056074402,86.50777
1135,1000,124.04619618639964,0.3212396444018328,87.49455
1136,1000,169.54212309236084,0.32091840475743094,88.26736
1137,150,51.380627294212246,0.3205974863526735,89.03384
1138,120,-37.40091666954201,0.32027688886632083,88.106895
1139,119,-28.84902713546822,0.3199566119774545,88.25805
1140,121,14.836363298800109,0.31963665536547703,88.39551
1141,107,37.41655174295161,0.31931701871011153,87.761635
1142,116,-4.3717681535542425,0.3189977016914014,87.10858
1143,1000,134.08252964338018,0.31867870398971,86.79662
1144,118,34.88731459602121,0.31836002528572027,87.53968
1145,1000,125.28161519227115,0.31804166526043454,88.6508
1146,129,25.305801738206,0.3177236235951741,88.65629
1147,98,-25.818738992114802,0.3174058999715789,87.82157
1148,1000,75.4977499998848,0.31708849407160733,89.358376
1149,127,28.560726096630873,0.31677140557753575,89.24612
1150,89,27.970639139114596,0.31645463417195824,90.71291
1151,104,11.472994429375277,0.3161381795377863,89.053406
1152,85,35.147951421860284,0.3158220413582485,89.4216
1153,101,-5.112053422982697,0.3155062193168902,90.19419
1154,118,-10.629566377800757,0.31519071309757335,89.32392
1155,79,-22.724062405892326,0.3148755223844758,88.76705
1156,111,-73.72647073735858,0.31456064686209134,89.23014
1157,98,18.59847295700493,0.31424608621522926,90.75321
1158,1000,157.07050131510286,0.31393184012901404,92.425476
1159,171,-113.88317272664382,0.31361790828888503,91.70387
1160,97,-36.43030350648776,0.31330429038059615,91.279915
1161,1000,133.76640422417123,0.31299098609021553,91.28489
1162,77,26.973520479287828,0.3126779951041253,91.725784
1163,90,17.924214091910926,0.31236531710902116,89.837875
1164,95,46.84783295779212,0.3120529517919121,90.378075
1165,1000,184.42488601392742,0.3117408988401202,92.707085
1166,97,4.207380519720772,0.31142915794128007,92.710884
1167,1000,143.10592678750936,0.31111772878333877,94.26689
1168,73,8.339720885591802,0.3108066110545554,93.27765
1169,82,-36.31887406054197,0.3104958044435009,94.14174
1170,1000,104.74060711704576,0.3101853086390574,96.44049
1171,75,8.25723166839144,0.30987512333041833,95.7253
1172,113,-60.467314401923375,0.3095652482070879,97.009674
1173,87,-62.535012969059125,0.30925568295888084,96.05405
1174,98,14.693121229756812,0.308946427275922,95.84241
1175,89,47.52393272363446,0.30863748084864606,96.16329
1176,94,-4.279636233420476,0.3083288433677974,97.15448
1177,87,41.47310003200187,0.30802051452442963,96.60669
1178,86,23.39741898142185,0.3077124940099052,96.96019
1179,1000,172.06843271755758,0.3074047815158953,95.22862
1180,1000,153.64438051283219,0.30709737673437937,96.04743
1181,83,50.37914129268586,0.30679027935764497,95.59474
1182,126,-9.48061697756225,0.3064834890782873,96.613174
1183,114,-3.933055277694777,0.306177005589209,95.53516
1184,90,-5.3103462787890265,0.3058708285836198,97.42784
1185,113,-26.603117294871012,0.30556495775503617,97.138695
1186,87,1.7422037219038486,0.30525939279728115,96.54164
1187,67,-3.1053541825664297,0.30495413340448385,96.67334
1188,98,5.199475917578624,0.3046491792710794,96.39888
1189,87,-29.909670603297172,0.3043445300918083,94.890076
1190,1000,115.74517364028577,0.30404018556171647,96.04228
1191,130,22.445931034698575,0.30373614537615473,95.43535
1192,71,-22.826509831887904,0.3034324092307786,97.425865
1193,114,2.0763119855256065,0.3031289768215478,96.60822
1194,133,55.662198154358805,0.30282584784472627,95.02013
1195,92,23.799828056483065,0.3025230219968815,96.41854
1196,77,16.26688720675662,0.3022204989748846,96.97004
1197,610,211.1369728369486,0.30191827847590974,97.38457
1198,106,7.690171286156328,0.3016163601974338,98.62252
1199,108,3.9004805801117897,0.3013147438372364,97.55049
