episode,episode_length,total_reward,epsilon,avg_q_value
583,200,-200.0,0.5580583821978482,-67.58855
584,200,-200.0,0.5575003238156504,-67.60414
585,200,-200.0,0.5569428234918348,-67.93678
586,200,-200.0,0.5563858806683429,-67.90428
587,200,-200.0,0.5558294947876746,-67.94213
588,200,-200.0,0.5552736652928869,-67.945145
589,200,-200.0,0.5547183916275941,-67.90674
590,200,-200.0,0.5541636732359665,-68.207436
591,200,-200.0,0.5536095095627305,-68.22484
592,200,-200.0,0.5530559000531677,-68.21138
593,200,-200.0,0.5525028441531146,-68.22384
594,200,-200.0,0.5519503413089615,-68.195145
595,200,-200.0,0.5513983909676525,-68.508606
596,200,-200.0,0.5508469925766849,-68.44646
597,200,-200.0,0.5502961455841082,-68.492294
598,200,-200.0,0.5497458494385241,-68.48165
599,200,-200.0,0.5491961035890855,-68.49989
600,200,-200.0,0.5486469074854965,-68.769005
601,200,-200.0,0.548098260578011,-68.76438
602,200,-200.0,0.547550162317433,-68.738495
603,200,-200.0,0.5470026121551156,-68.78174
604,200,-200.0,0.5464556095429605,-68.7206
605,200,-200.0,0.5459091539334175,-69.054565
606,200,-200.0,0.5453632447794842,-69.051544
607,200,-200.0,0.5448178815347047,-69.07418
608,200,-200.0,0.54427306365317,-69.07054
609,200,-200.0,0.5437287905895168,-69.07323
610,200,-200.0,0.5431850617989273,-69.36095
611,200,-200.0,0.5426418767371284,-69.34624
612,200,-200.0,0.5420992348603912,-69.382835
613,200,-200.0,0.5415571356255309,-69.34188
614,200,-200.0,0.5410155784899053,-69.36196
615,200,-200.0,0.5404745629114154,-69.587715
616,200,-200.0,0.539934088348504,-69.6653
617,200,-200.0,0.5393941542601555,-69.61273
618,200,-200.0,0.5388547601058953,-69.60602
619,200,-200.0,0.5383159053457894,-69.6357
620,200,-200.0,0.5377775894404436,-69.96499
621,200,-200.0,0.5372398118510032,-69.92622
622,200,-200.0,0.5367025720391522,-69.97052
623,200,-200.0,0.536165869467113,-69.937
624,200,-200.0,0.5356297035976458,-69.90004
625,200,-200.0,0.5350940738940482,-70.19985
626,200,-200.0,0.5345589798201541,-70.15372
627,200,-200.0,0.534024420840334,-70.19791
628,200,-200.0,0.5334903964194936,-70.219666
629,200,-200.0,0.5329569060230741,-70.22183
630,200,-200.0,0.532423949117051,-70.49344
631,200,-200.0,0.531891525167934,-70.41101
632,200,-200.0,0.5313596336427661,-70.46454
633,200,-200.0,0.5308282740091232,-70.48717
634,200,-200.0,0.5302974457351142,-70.516495
635,200,-200.0,0.5297671482893791,-70.78911
636,200,-200.0,0.5292373811410898,-70.73036
637,200,-200.0,0.5287081437599487,-70.79273
638,200,-200.0,0.5281794356161887,-70.78769
639,200,-200.0,0.5276512561805725,-70.78334
640,200,-200.0,0.5271236049243919,-71.05669
641,200,-200.0,0.5265964813194676,-71.0979
642,200,-200.0,0.5260698848381481,-71.05485
643,200,-200.0,0.5255438149533099,-71.05299
644,200,-200.0,0.5250182711383566,-71.04377
645,200,-200.0,0.5244932528672183,-71.39446
646,200,-200.0,0.5239687596143511,-71.364
647,200,-200.0,0.5234447908547367,-71.38789
648,200,-200.0,0.522921346063882,-71.40897
649,200,-200.0,0.522398424717818,-71.377396
650,200,-200.0,0.5218760262931003,-71.666664
651,200,-200.0,0.5213541502668072,-71.70941
652,200,-200.0,0.5208327961165404,-71.63173
653,200,-200.0,0.5203119633204238,-71.65653
654,200,-200.0,0.5197916513571034,-71.63212
655,200,-200.0,0.5192718597057463,-71.919174
656,200,-200.0,0.5187525878460405,-71.95317
657,200,-200.0,0.5182338352581944,-71.95754
658,200,-200.0,0.5177156014229363,-71.88873
659,200,-200.0,0.5171978858215134,-71.96504
660,200,-200.0,0.5166806879356919,-72.23097
661,200,-200.0,0.5161640072477562,-72.2261
662,200,-200.0,0.5156478432405085,-72.23041
663,200,-200.0,0.515132195397268,-72.24928
664,200,-200.0,0.5146170632018707,-72.23035
665,200,-200.0,0.5141024461386688,-72.44662
666,200,-200.0,0.5135883436925301,-72.460464
667,200,-200.0,0.5130747553488376,-72.41123
668,200,-200.0,0.5125616805934888,-72.48216
669,200,-200.0,0.5120491189128954,-72.48384
670,200,-200.0,0.5115370697939825,-72.75447
671,200,-200.0,0.5110255327241885,-72.79802
672,200,-200.0,0.5105145071914643,-72.74959
673,200,-200.0,0.5100039926842729,-72.68096
674,200,-200.0,0.5094939886915886,-72.780594
675,200,-200.0,0.508984494702897,-73.06435
676,200,-200.0,0.508475510208194,-73.060326
677,200,-200.0,0.5079670346979859,-73.03037
678,200,-200.0,0.5074590676632879,-72.96583
679,200,-200.0,0.5069516085956246,-72.979355
680,200,-200.0,0.506444656987029,-73.21831
681,200,-200.0,0.505938212330042,-73.334595
682,180,-180.0,0.505432274117712,-73.28269
683,200,-200.0,0.5049268418435943,-73.25938
684,200,-200.0,0.5044219150017507,-73.23635
685,200,-200.0,0.5039174930867489,-73.49605
686,200,-200.0,0.5034135755936622,-73.534706
687,200,-200.0,0.5029101620180685,-73.50192
688,200,-200.0,0.5024072518560504,-73.51668
689,200,-200.0,0.5019048446041944,-73.45432
690,200,-200.0,0.5014029397595902,-73.67887
691,200,-200.0,0.5009015368198305,-73.644
692,200,-200.0,0.5004006352830107,-73.64302
693,200,-200.0,0.4999002346477277,-73.64638
694,200,-200.0,0.49940033441307996,-73.659744
695,200,-200.0,0.49890093407866687,-73.902504
696,200,-200.0,0.4984020331445882,-73.90303
697,200,-200.0,0.4979036311114436,-73.88871
698,200,-200.0,0.4974057274803321,-73.853836
699,200,-200.0,0.49690832175285177,-73.86481
700,200,-200.0,0.4964114134310989,-74.136894
701,200,-200.0,0.4959150020176678,-74.16023
702,200,-200.0,0.49541908701565013,-74.14402
703,200,-200.0,0.49492366792863446,-74.152695
704,200,-200.0,0.4944287442607058,-74.17293
705,200,-200.0,0.4939343155164451,-74.3562
706,200,-200.0,0.4934403812009287,-74.35576
707,175,-175.0,0.4929469408197278,-74.377785
708,200,-200.0,0.49245399387890804,-74.45628
709,200,-200.0,0.4919615398850291,-74.40726
710,200,-200.0,0.4914695783451441,-74.57196
711,200,-200.0,0.4909781087667989,-74.609604
712,200,-200.0,0.4904871306580321,-74.62356
713,200,-200.0,0.4899966435273741,-74.598206
714,200,-200.0,0.4895066468838467,-74.61198
715,200,-200.0,0.48901714023696286,-74.81287
716,200,-200.0,0.4885281230967259,-74.81593
717,200,-200.0,0.48803959497362914,-74.75808
718,200,-200.0,0.4875515553786555,-74.81221
719,168,-168.0,0.48706400382327686,-74.788376
720,200,-200.0,0.4865769398194536,-75.09617
721,200,-200.0,0.48609036287963414,-75.02858
722,200,-200.0,0.48560427251675453,-75.090355
723,200,-200.0,0.48511866824423777,-75.05641
724,200,-200.0,0.4846335495759935,-75.07109
725,200,-200.0,0.4841489160264175,-75.29541
726,200,-200.0,0.4836647671103911,-75.319984
727,200,-200.0,0.4831811023432807,-75.37274
728,200,-200.0,0.4826979212409374,-75.30277
729,165,-165.0,0.48221522331969646,-75.30037
730,200,-200.0,0.48173300809637676,-75.56023
731,200,-200.0,0.48125127508828036,-75.52055
732,200,-200.0,0.48077002381319206,-75.59041
733,200,-200.0,0.48028925378937887,-75.5378
734,200,-200.0,0.47980896453558947,-75.54346
735,200,-200.0,0.4793291555710539,-75.70982
736,200,-200.0,0.47884982641548285,-75.695496
737,200,-200.0,0.47837097658906735,-75.71433
738,200,-200.0,0.47789260561247826,-75.68097
739,200,-200.0,0.4774147130068658,-75.67912
740,200,-200.0,0.4769372982938589,-75.91637
741,200,-200.0,0.47646036099556505,-75.94563
742,200,-200.0,0.47598390063456947,-75.86238
743,200,-200.0,0.4755079167339349,-75.8682
744,164,-164.0,0.47503240881720094,-75.90046
745,200,-200.0,0.47455737640838375,-76.094826
746,200,-200.0,0.47408281903197536,-76.05917
747,200,-200.0,0.47360873621294336,-76.129105
748,200,-200.0,0.4731351274767304,-76.1084
749,175,-175.0,0.4726619923492537,-76.10077
750,200,-200.0,0.47218933035690447,-76.33378
751,190,-190.0,0.47171714102654755,-76.32449
752,197,-197.0,0.471245423885521,-76.2961
753,162,-162.0,0.47077417846163544,-76.33071
754,200,-200.0,0.4703034042831738,-76.30574
755,200,-200.0,0.46983310087889063,-76.31612
756,200,-200.0,0.46936326777801174,-76.53997
757,200,-200.0,0.4688939045102337,-76.49678
758,200,-200.0,0.4684250106057235,-76.50792
759,200,-200.0,0.46795658559511777,-76.51625
760,200,-200.0,0.46748862900952265,-76.469284
761,200,-200.0,0.4670211403805131,-76.73843
762,165,-165.0,0.4665541192401326,-76.642914
763,200,-200.0,0.4660875651208925,-76.69718
764,171,-171.0,0.4656214775557716,-76.72217
765,200,-200.0,0.46515585607821586,-76.772865
766,200,-200.0,0.46469070022213765,-76.94021
767,200,-200.0,0.4642260095219155,-76.9824
768,179,-179.0,0.4637617835123936,-76.92205
769,200,-200.0,0.46329802172888124,-76.94035
770,170,-170.0,0.46283472370715234,-76.940285
771,200,-200.0,0.46237188898344517,-77.08073
772,195,-195.0,0.4619095170944617,-77.08746
773,162,-162.0,0.46144760757736725,-77.1346
774,200,-200.0,0.46098615996978987,-77.12019
775,167,-167.0,0.46052517380982005,-77.11171
776,200,-200.0,0.4600646486360102,-77.08769
777,200,-200.0,0.4596045839873742,-77.27397
778,200,-200.0,0.45914497940338683,-77.27556
779,200,-200.0,0.4586858344239834,-77.26084
780,200,-200.0,0.45822714858955943,-77.221634
781,200,-200.0,0.45776892144096987,-77.28445
782,200,-200.0,0.4573111525195289,-77.492294
783,200,-200.0,0.4568538413670094,-77.527084
784,161,-161.0,0.4563969875256424,-77.45849
785,200,-200.0,0.45594059053811675,-77.51439
786,200,-200.0,0.45548464994757865,-77.4972
787,197,-197.0,0.45502916529763104,-77.76966
788,200,-200.0,0.45457413613233344,-77.68221
789,200,-200.0,0.4541195619962011,-77.75469
790,200,-200.0,0.4536654424342049,-77.69074
791,200,-200.0,0.45321177699177073,-77.791664
792,195,-195.0,0.452758565214779,-77.91662
793,200,-200.0,0.4523058066495642,-77.87775
794,200,-200.0,0.45185350084291465,-77.92047
795,200,-200.0,0.4514016473420717,-77.94233
796,200,-200.0,0.45095024569472963,-77.91938
797,200,-200.0,0.4504992954490349,-78.095566
798,200,-200.0,0.45004879615358584,-78.07341
799,199,-199.0,0.44959874735743227,-78.1381
800,192,-192.0,0.4491491486100748,-78.09993
801,200,-200.0,0.44869999946146477,-78.05338
802,200,-200.0,0.4482512994620033,-78.299835
803,200,-200.0,0.4478030481625413,-78.37973
804,200,-200.0,0.44735524511437874,-78.24487
805,200,-200.0,0.4469078898692644,-78.31875
806,200,-200.0,0.4464609819793951,-78.33907
807,200,-200.0,0.44601452099741573,-78.46956
808,200,-200.0,0.4455685064764183,-78.552246
809,200,-200.0,0.4451229379699419,-78.47559
810,184,-184.0,0.44467781503197196,-78.49391
811,200,-200.0,0.44423313721693997,-78.46145
812,200,-200.0,0.44378890407972305,-78.692116
813,200,-200.0,0.44334511517564335,-78.630936
814,200,-200.0,0.4429017700604677,-78.650536
815,200,-200.0,0.44245886829040726,-78.65818
816,200,-200.0,0.44201640942211684,-78.68268
817,200,-200.0,0.44157439301269474,-78.85182
818,200,-200.0,0.44113281861968207,-78.84855
819,200,-200.0,0.4406916858010624,-78.7887
820,200,-200.0,0.4402509941152613,-78.831505
821,200,-200.0,0.43981074312114604,-78.84917
822,200,-200.0,0.4393709323780249,-79.00767
823,200,-200.0,0.4389315614456469,-78.994774
824,200,-200.0,0.43849262988420123,-78.98423
825,200,-200.0,0.438054137254317,-78.98303
826,200,-200.0,0.4376160831170627,-79.03565
827,200,-200.0,0.43717846703394564,-79.18273
828,200,-200.0,0.4367412885669117,-79.20146
829,200,-200.0,0.4363045472783448,-79.209984
830,200,-200.0,0.43586824273106645,-79.24762
831,200,-200.0,0.4354323744883354,-79.181625
832,200,-200.0,0.43499694211384704,-79.42729
833,200,-200.0,0.4345619451717332,-79.43138
834,200,-200.0,0.43412738322656147,-79.43988
835,200,-200.0,0.4336932558433349,-79.395905
836,200,-200.0,0.43325956258749154,-79.34222
837,200,-200.0,0.43282630302490405,-79.57948
838,200,-200.0,0.43239347672187917,-79.60988
839,200,-200.0,0.4319610832451573,-79.612686
840,200,-200.0,0.43152912216191214,-79.55349
841,200,-200.0,0.4310975930397502,-79.54795
842,200,-200.0,0.43066649544671043,-79.66845
843,200,-200.0,0.4302358289512637,-79.69204
844,200,-200.0,0.4298055931223125,-79.68329
845,200,-200.0,0.42937578752919014,-79.666824
846,200,-200.0,0.4289464117416609,-79.65098
847,200,-200.0,0.42851746532991924,-79.85923
848,200,-200.0,0.42808894786458934,-79.824814
849,200,-200.0,0.42766085891672473,-79.85883
850,200,-200.0,0.427233198057808,-79.87422
851,200,-200.0,0.4268059648597502,-79.89705
852,200,-200.0,0.4263791588948904,-79.97762
853,200,-200.0,0.42595277973599555,-80.03247
854,200,-200.0,0.42552682695625954,-80.053185
855,200,-200.0,0.4251013001293033,-80.0421
856,200,-200.0,0.424676198829174,-79.93617
857,200,-200.0,0.4242515226303448,-80.27312
858,200,-200.0,0.42382727110771445,-80.19553
859,200,-200.0,0.4234034438366067,-80.21123
860,200,-200.0,0.4229800403927701,-80.28343
861,200,-200.0,0.42255706035237733,-80.26988
862,200,-200.0,0.42213450329202495,-80.326355
863,200,-200.0,0.4217123687887329,-80.3891
864,200,-200.0,0.4212906564199442,-80.45648
865,200,-200.0,0.42086936576352424,-80.47818
866,200,-200.0,0.4204484963977607,-80.39104
867,200,-200.0,0.42002804790136294,-80.60056
868,200,-200.0,0.4196080198534616,-80.62083
869,200,-200.0,0.4191884118336081,-80.65478
870,200,-200.0,0.41876922342177453,-80.63159
871,200,-200.0,0.41835045419835276,-80.61839
872,200,-200.0,0.4179321037441544,-80.721085
873,200,-200.0,0.41751417164041027,-80.82715
874,200,-200.0,0.41709665746876984,-80.76427
875,200,-200.0,0.4166795608113011,-80.78026
876,200,-200.0,0.41626288125048977,-80.79763
877,200,-200.0,0.41584661836923925,-80.98272
878,200,-200.0,0.41543077175087,-81.00588
879,200,-200.0,0.41501534097911913,-81.01763
880,200,-200.0,0.41460032563814003,-81.05498
881,200,-200.0,0.4141857253125019,-81.037796
882,200,-200.0,0.41377153958718943,-81.1663
883,200,-200.0,0.4133577680476022,-81.153404
884,200,-200.0,0.4129444102795546,-81.1982
885,200,-200.0,0.412531465869275,-81.04982
886,200,-200.0,0.41211893440340575,-81.21843
887,200,-200.0,0.41170681546900234,-81.34364
888,200,-200.0,0.41129510865353336,-81.347984
889,200,-200.0,0.41088381354487985,-81.39998
890,200,-200.0,0.410472929731335,-81.33922
891,200,-200.0,0.41006245680160364,-81.43072
892,200,-200.0,0.40965239434480205,-81.54399
893,200,-200.0,0.40924274195045723,-81.495056
894,200,-200.0,0.40883349920850676,-81.58803
895,200,-200.0,0.40842466570929825,-81.60048
896,200,-200.0,0.40801624104358897,-81.5696
897,200,-200.0,0.4076082248025454,-81.699425
898,194,-194.0,0.4072006165777428,-81.67876
899,200,-200.0,0.4067934159611651,-81.71977
900,200,-200.0,0.4063866225452039,-81.71689
901,180,-180.0,0.4059802359226587,-81.746284
902,200,-200.0,0.40557425568673605,-81.9144
903,200,-200.0,0.40516868143104934,-81.982956
904,200,-200.0,0.4047635127496183,-81.91093
905,200,-200.0,0.4043587492368687,-81.973595
906,200,-200.0,0.4039543904876318,-81.97445
907,200,-200.0,0.4035504360971442,-82.064835
908,200,-200.0,0.40314688566104706,-82.11485
909,200,-200.0,0.402743738775386,-82.005844
910,200,-200.0,0.4023409950366106,-82.124146
911,200,-200.0,0.401938654041574,-82.08026
912,200,-200.0,0.4015367153875324,-82.34468
913,189,-189.0,0.4011351786721449,-82.244125
914,200,-200.0,0.40073404349347275,-82.32207
915,187,-187.0,0.40033330944997925,-82.268
916,200,-200.0,0.39993297614052925,-82.25658
917,200,-200.0,0.3995330431643887,-82.501144
918,200,-200.0,0.39913351012122433,-82.41945
919,200,-200.0,0.3987343766111031,-82.48418
920,200,-200.0,0.398335642234492,-82.39344
921,181,-181.0,0.3979373065922575,-82.39345
922,200,-200.0,0.39753936928566525,-82.69725
923,192,-192.0,0.3971418299163796,-82.63397
924,200,-200.0,0.3967446880864632,-82.6725
925,200,-200.0,0.3963479433983767,-82.64314
926,200,-200.0,0.3959515954549783,-82.6992
927,200,-200.0,0.39555564385952335,-82.73334
928,200,-200.0,0.39516008821566384,-82.74486
929,200,-200.0,0.3947649281274482,-82.83412
930,174,-174.0,0.3943701631993207,-82.79047
931,200,-200.0,0.3939757930361214,-82.76804
932,170,-170.0,0.3935818172430853,-82.758064
933,200,-200.0,0.3931882354258422,-82.93917
934,200,-200.0,0.39279504719041636,-82.898186
935,200,-200.0,0.39240225214322594,-82.9393
936,200,-200.0,0.39200984989108273,-82.914246
937,200,-200.0,0.39161784004119166,-82.896835
938,200,-200.0,0.39122622220115044,-82.93428
939,200,-200.0,0.3908349959789493,-82.99629
940,200,-200.0,0.3904441609829703,-83.00715
941,200,-200.0,0.3900537168219873,-83.059944
942,200,-200.0,0.3896636631051653,-83.01117
943,200,-200.0,0.38927399944206015,-83.03479
944,161,-161.0,0.3888847254426181,-83.11809
945,200,-200.0,0.38849584071717547,-83.07882
946,200,-200.0,0.3881073448764583,-83.09215
947,200,-200.0,0.3877192375315819,-83.08782
948,155,-155.0,0.3873315182940503,-83.27449
949,200,-200.0,0.38694418677575626,-83.246254
950,164,-164.0,0.3865572425889805,-83.30217
951,200,-200.0,0.38617068534639154,-83.22065
952,165,-165.0,0.38578451466104513,-83.26367
953,160,-160.0,0.3853987301463841,-83.295555
954,200,-200.0,0.3850133314162377,-83.44563
955,190,-190.0,0.3846283180848215,-83.372696
956,156,-156.0,0.3842436897667367,-83.32356
957,200,-200.0,0.3838594460769699,-83.29175
958,196,-196.0,0.38347558663089293,-83.325584
959,200,-200.0,0.38309211104426205,-83.5262
960,181,-181.0,0.3827090189332178,-83.43892
961,200,-200.0,0.38232630991428457,-83.4741
962,200,-200.0,0.38194398360437026,-83.42482
963,174,-174.0,0.3815620396207659,-83.43135
964,200,-200.0,0.38118047758114515,-83.58783
965,200,-200.0,0.380799297103564,-83.48149
966,166,-166.0,0.3804184978064605,-83.62453
967,200,-200.0,0.380038079308654,-83.579185
968,200,-200.0,0.3796580412293454,-83.49046
969,200,-200.0,0.379278383188116,-83.58324
970,193,-193.0,0.3788991048049279,-83.47396
971,200,-200.0,0.37852020570012296,-83.4926
972,200,-200.0,0.37814168549442284,-83.58167
973,200,-200.0,0.3777635438089284,-83.5666
974,200,-200.0,0.3773857802651195,-83.6261
975,200,-200.0,0.37700839448485435,-83.70709
976,194,-194.0,0.3766313860903695,-83.68142
977,188,-188.0,0.37625475470427916,-83.6464
978,162,-162.0,0.3758784999495749,-83.64803
979,200,-200.0,0.3755026214496253,-83.54918
980,200,-200.0,0.3751271188281757,-83.94005
981,200,-200.0,0.3747519917093475,-83.87871
982,200,-200.0,0.37437723971763814,-83.78543
983,158,-158.0,0.37400286247792053,-83.742004
984,169,-169.0,0.3736288596154426,-83.81902
985,200,-200.0,0.37325523075582717,-84.03988
986,200,-200.0,0.37288197552507135,-83.96318
987,200,-200.0,0.37250909354954626,-83.98161
988,200,-200.0,0.37213658445599673,-83.94298
989,189,-189.0,0.3717644478715407,-83.97448
990,200,-200.0,0.3713926834236692,-84.13991
991,200,-200.0,0.37102129074024554,-84.14423
992,180,-180.0,0.3706502694495053,-84.162
993,186,-186.0,0.3702796191800558,-84.15428
994,158,-158.0,0.36990933956087574,-84.105705
995,191,-191.0,0.36953943022131486,-84.23534
996,195,-195.0,0.3691698907910935,-84.215614
997,187,-187.0,0.3688007209003024,-84.41335
998,200,-200.0,0.36843192017940213,-84.27373
999,200,-200.0,0.36806348825922275,-84.24213
1000,151,-151.0,0.3676954247709635,-84.27107
1001,200,-200.0,0.36732772934619257,-84.34876
1002,136,-136.0,0.3669604016168464,-84.224686
1003,200,-200.0,0.3665934412152296,-84.41884
1004,200,-200.0,0.3662268477740143,-84.34572
1005,200,-200.0,0.36586062092624033,-84.18402
1006,189,-189.0,0.3654947603053141,-84.4622
1007,198,-198.0,0.36512926554500874,-84.4881
1008,200,-200.0,0.36476413627946375,-84.2826
1009,200,-200.0,0.3643993721431843,-84.44175
1010,180,-180.0,0.36403497277104113,-84.39137
1011,193,-193.0,0.3636709377982701,-84.62939
1012,200,-200.0,0.3633072668604718,-84.63014
1013,163,-163.0,0.36294395959361136,-84.60097
1014,189,-189.0,0.36258101563401773,-84.61756
1015,166,-166.0,0.3622184346183837,-84.56096
1016,161,-161.0,0.36185621618376534,-84.45195
1017,200,-200.0,0.36149435996758156,-84.57927
1018,200,-200.0,0.361132865607614,-84.61845
1019,200,-200.0,0.36077173274200636,-84.50602
1020,192,-192.0,0.36041096100926434,-84.57585
1021,200,-200.0,0.3600505500482551,-84.55028
1022,195,-195.0,0.35969049949820686,-84.70488
1023,200,-200.0,0.3593308089987087,-84.619
1024,181,-181.0,0.35897147818971,-84.70665
1025,200,-200.0,0.3586125067115203,-84.615555
1026,200,-200.0,0.35825389420480874,-84.57912
1027,189,-189.0,0.35789564031060395,-84.72255
1028,196,-196.0,0.35753774467029337,-84.9026
1029,200,-200.0,0.3571802069256231,-84.75801
1030,200,-200.0,0.3568230267186975,-84.78928
1031,200,-200.0,0.3564662036919788,-84.83395
1032,193,-193.0,0.35610973748828684,-84.91554
1033,200,-200.0,0.35575362775079855,-84.88688
1034,200,-200.0,0.35539787412304774,-84.91743
1035,200,-200.0,0.3550424762489247,-84.85435
1036,200,-200.0,0.3546874337726758,-84.987564
1037,200,-200.0,0.35433274633890316,-85.00642
1038,200,-200.0,0.35397841359256427,-84.84978
1039,173,-173.0,0.3536244351789717,-85.02096
1040,200,-200.0,0.35327081074379274,-84.86366
1041,165,-165.0,0.352917539933049,-84.82174
1042,197,-197.0,0.3525646223931159,-84.97921
1043,155,-155.0,0.3522120577707228,-85.03076
1044,191,-191.0,0.3518598457129521,-84.99226
1045,200,-200.0,0.35150798586723914,-85.17393
1046,156,-156.0,0.3511564778813719,-84.87132
1047,200,-200.0,0.3508053214034905,-84.95693
1048,196,-196.0,0.35045451608208705,-85.241714
1049,186,-186.0,0.350104061566005,-85.24724
1050,164,-164.0,0.349753957504439,-85.19557
1051,200,-200.0,0.3494042035469346,-85.24245
1052,200,-200.0,0.3490547993433876,-85.29216
1053,200,-200.0,0.34870574454404424,-85.347466
1054,200,-200.0,0.3483570387995002,-85.37657
1055,200,-200.0,0.3480086817607007,-85.27744
1056,200,-200.0,0.34766067307894,-85.33409
1057,200,-200.0,0.34731301240586104,-85.37671
1058,155,-155.0,0.3469656993934552,-84.93353
1059,200,-200.0,0.3466187336940617,-85.25729
1060,166,-166.0,0.34627211496036764,-85.23494
1061,196,-196.0,0.3459258428454073,-85.28841
1062,200,-200.0,0.34557991700256185,-85.214584
1063,197,-197.0,0.3452343370855593,-85.313385
1064,196,-196.0,0.34488910274847373,-85.37422
1065,200,-200.0,0.34454421364572524,-85.281204
1066,157,-157.0,0.3441996694320795,-85.2404
1067,200,-200.0,0.34385546976264747,-85.27785
1068,200,-200.0,0.34351161429288485,-85.144165
1069,163,-163.0,0.34316810267859194,-85.22673
1070,150,-150.0,0.34282493457591334,-85.16453
1071,181,-181.0,0.3424821096413374,-85.117325
1072,200,-200.0,0.3421396275316961,-85.00464
1073,195,-195.0,0.34179748790416437,-85.102455
1074,155,-155.0,0.3414556904162602,-85.1479
1075,195,-195.0,0.34111423472584396,-85.125
1076,178,-178.0,0.34077312049111813,-85.07622
1077,176,-176.0,0.340432347370627,-85.27942
1078,200,-200.0,0.34009191502325636,-85.272766
1079,162,-162.0,0.3397518231082331,-85.257095
1080,170,-170.0,0.33941207128512485,-85.22807
1081,199,-199.0,0.3390726592138397,-85.22933
1082,185,-185.0,0.3387335865546259,-85.350586
1083,200,-200.0,0.33839485296807126,-85.414055
1084,200,-200.0,0.3380564581151032,-85.30675
1085,169,-169.0,0.33771840165698813,-85.38662
1086,200,-200.0,0.33738068325533116,-85.395035
1087,181,-181.0,0.3370433025720758,-85.33503
1088,128,-128.0,0.33670625926950376,-85.258865
1089,200,-200.0,0.33636955301023425,-85.51277
1090,165,-165.0,0.336033183457224,-85.370804
1091,159,-159.0,0.3356971502737668,-85.4921
1092,167,-167.0,0.335361453123493,-85.371254
1093,200,-200.0,0.3350260916703695,-85.45076
1094,161,-161.0,0.33469106557869915,-85.22583
1095,180,-180.0,0.33435637451312045,-85.399445
1096,164,-164.0,0.3340220181386073,-85.43083
1097,200,-200.0,0.33368799612046873,-85.34179
1098,168,-168.0,0.33335430812434824,-85.43465
1099,173,-173.0,0.3330209538162239,-85.16875
1100,134,-134.0,0.33268793286240766,-85.29358
1101,171,-171.0,0.33235524492954527,-85.42329
1102,153,-153.0,0.33202288968461574,-85.47847
1103,183,-183.0,0.33169086679493115,-85.35514
1104,167,-167.0,0.33135917592813624,-85.26434
1105,200,-200.0,0.3310278167522081,-85.423965
1106,163,-163.0,0.3306967889354559,-85.33837
1107,170,-170.0,0.33036609214652046,-85.5234
1108,173,-173.0,0.3300357260543739,-85.55492
1109,167,-167.0,0.32970569032831953,-85.43985
1110,164,-164.0,0.3293759846379912,-85.60683
1111,200,-200.0,0.3290466086533532,-85.834656
1112,169,-169.0,0.3287175620446999,-85.692184
1113,200,-200.0,0.32838884448265515,-85.99053
1114,188,-188.0,0.3280604556381725,-85.726074
1115,174,-174.0,0.32773239518253433,-85.7906
1116,170,-170.0,0.3274046627873518,-85.85642
1117,162,-162.0,0.32707725812456445,-85.815025
1118,169,-169.0,0.32675018086643987,-85.8531
1119,159,-159.0,0.32642343068557345,-85.87714
1120,168,-168.0,0.3260970072548879,-86.0563
1121,170,-170.0,0.325770910247633,-86.14928
1122,166,-166.0,0.32544513933738534,-86.06016
1123,161,-161.0,0.3251196941980479,-85.92873
1124,169,-169.0,0.32479457450384985,-86.05465
1125,165,-165.0,0.324469779929346,-85.89052
1126,162,-162.0,0.32414531014941667,-85.95972
1127,167,-167.0,0.32382116483926726,-85.92796
1128,200,-200.0,0.323497343674428,-86.288536
1129,161,-161.0,0.3231738463307536,-86.221565
1130,162,-162.0,0.32285067248442284,-86.26838
1131,168,-168.0,0.3225278218119384,-86.181564
1132,167,-167.0,0.3222052939901265,-86.32326
1133,184,-184.0,0.32188308869613635,-86.06791
1134,163,-163.0,0.3215612056074402,-86.43446
1135,200,-200.0,0.3212396444018328,-86.089294
1136,173,-173.0,0.32091840475743094,-86.34386
1137,161,-161.0,0.3205974863526735,-86.46126
1138,169,-169.0,0.32027688886632083,-86.29408
1139,167,-167.0,0.3199566119774545,-86.4253
1140,160,-160.0,0.31963665536547703,-86.23745
1141,180,-180.0,0.31931701871011153,-86.482056
1142,162,-162.0,0.3189977016914014,-86.36855
1143,166,-166.0,0.31867870398971,-86.52259
1144,157,-157.0,0.31836002528572027,-85.94305
1145,180,-180.0,0.31804166526043454,-86.30287
1146,134,-134.0,0.3177236235951741,-86.34634
1147,189,-189.0,0.3174058999715789,-86.3553
1148,155,-155.0,0.31708849407160733,-86.58956
1149,180,-180.0,0.31677140557753575,-86.45678
1150,152,-152.0,0.31645463417195824,-86.54999
1151,171,-171.0,0.3161381795377863,-86.47309
1152,159,-159.0,0.3158220413582485,-86.35064
1153,200,-200.0,0.3155062193168902,-86.437584
1154,170,-170.0,0.31519071309757335,-86.74091
1155,169,-169.0,0.3148755223844758,-86.6893
1156,163,-163.0,0.31456064686209134,-86.39976
1157,186,-186.0,0.31424608621522926,-86.6714
1158,179,-179.0,0.31393184012901404,-86.699265
1159,200,-200.0,0.31361790828888503,-86.56669
